code,theme,enabled,note,name_zh,market,official_industry,current_themes
5203,資服 / AI Agent,1,current classified theme,訊連,TWSE,資訊服務業,資服 / AI Agent
5205,綠能環保 / 綜合,1,current classified theme,中茂,TPEx,綠能環保,綠能環保 / 綜合
5206,建材營造 / 綜合,1,current classified theme,坤悅,TPEx,建材營造,建材營造 / 綜合
5209,綜合產業 / 綜合,1,current classified theme,新鼎,TPEx,其他,綜合產業 / 綜合
5210,資訊服務 / 綜合,1,current classified theme,寶碩,TPEx,資訊服務業,資訊服務 / 綜合
5211,資訊服務 / 綜合,1,current classified theme,蒙恬,TPEx,資訊服務業,資訊服務 / 綜合
5212,資訊服務 / 綜合,1,current classified theme,凌網,TPEx,資訊服務業,資訊服務 / 綜合
5213,建材營造 / 綜合,1,current classified theme,亞昕,TPEx,建材營造,建材營造 / 綜合
5215,電腦週邊設備 / 綜合,1,current classified theme,科嘉-KY,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
5220,光電業 / 其他,1,current classified theme,萬達光電,TPEx,光電業,光電業 / 其他
5222,半導體 / 綜合,1,current classified theme,全訊,TWSE,半導體業,半導體 / 綜合
5223,電腦週邊設備 / 綜合,1,current classified theme,安力-KY,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5225,電子設備整合 / 綜合,1,current classified theme,東科-KY,TWSE,其他電子業,電子設備整合 / 綜合
5227,電子零組件 / 綜合,1,current classified theme,立凱-KY,TPEx,電子零組件業,電子零組件 / 綜合
5228,電子零組件 / 綜合,1,current classified theme,鈺鎧,TPEx,電子零組件業,電子零組件 / 綜合
5230,光電業 / 其他,1,current classified theme,雷笛克光學,TPEx,光電業,光電業 / 其他
5234,光電業 / 其他,1,current classified theme,達興材料,TWSE,光電業,光電業 / 其他
5236,半導體 / 綜合,1,current classified theme,凌陽創新,TPEx,半導體業,半導體 / 綜合
5243,光電業 / 其他,1,current classified theme,乙盛-KY,TWSE,光電業,光電業 / 其他
5244,光電業 / 其他,1,current classified theme,弘凱,TWSE,光電業,光電業 / 其他
5245,光電業 / 其他,1,current classified theme,智晶,TPEx,光電業,光電業 / 其他
5251,光電業 / 其他,1,current classified theme,天鉞電,TPEx,光電業,光電業 / 其他
5258,電腦週邊設備 / 綜合,1,current classified theme,虹堡,TWSE,電腦及週邊設備業,電腦週邊設備 / 綜合
5263,文化創意 / 綜合,1,current classified theme,智崴,TPEx,文化創意業,文化創意 / 綜合
5269,半導體 / 綜合,1,current classified theme,祥碩,TWSE,半導體業,半導體 / 綜合
5272,半導體 / 綜合,1,current classified theme,笙科,TPEx,半導體業,半導體 / 綜合
5274,ASIC / IC設計,1,server management and ip exposure,信驊,TPEx,半導體業,ASIC / IC設計
5276,綜合產業 / 綜合,1,current classified theme,達輝-KY,TPEx,其他,綜合產業 / 綜合
5278,數位雲端 / 綜合,1,current classified theme,尚凡,TPEx,數位雲端,數位雲端 / 綜合
5283,電器電纜 / 綜合,1,current classified theme,禾聯碩,TWSE,電器電纜,電器電纜 / 綜合
5284,綜合產業 / 綜合,1,current classified theme,jpp-KY,TWSE,其他,綜合產業 / 綜合
5285,半導體 / 綜合,1,current classified theme,界霖,TWSE,半導體業,半導體 / 綜合
5287,數位雲端 / 綜合,1,current classified theme,數字,TPEx,數位雲端,數位雲端 / 綜合
5288,電機機械 / 綜合,1,current classified theme,豐祥-KY,TWSE,電機機械,電機機械 / 綜合
5289,記憶體模組,1,industrial memory exposure,宜鼎,TPEx,電腦及週邊設備業,記憶體模組
5291,電子零組件 / 綜合,1,current classified theme,邑昇,TPEx,電子零組件業,電子零組件 / 綜合
5292,綠能環保 / 綜合,1,current classified theme,華懋,TWSE,綠能環保,綠能環保 / 綜合
5299,半導體 / 綜合,1,current classified theme,杰力,TPEx,半導體業,半導體 / 綜合
5301,觀光餐旅 / 綜合,1,current classified theme,寶得利,TPEx,觀光餐旅,觀光餐旅 / 綜合
5302,半導體 / 綜合,1,current classified theme,太欣,TPEx,半導體業,半導體 / 綜合
5306,運動休閒 / 綜合,1,current classified theme,桂盟,TWSE,運動休閒,運動休閒 / 綜合
5309,電子零組件 / 綜合,1,current classified theme,系統電,TPEx,電子零組件業,電子零組件 / 綜合
5310,資訊服務 / 綜合,1,current classified theme,天剛,TPEx,資訊服務業,資訊服務 / 綜合
5312,生技醫療 / 綜合,1,current classified theme,寶島科,TPEx,生技醫療業,生技醫療 / 綜合
5314,綜合產業 / 綜合,1,current classified theme,世紀,TPEx,其他,綜合產業 / 綜合
5315,光電業 / 其他,1,current classified theme,光聯,TPEx,光電業,光電業 / 其他
5321,數位雲端 / 綜合,1,current classified theme,美而快,TPEx,數位雲端,數位雲端 / 綜合
5324,建材營造 / 綜合,1,current classified theme,士開,TPEx,建材營造,建材營造 / 綜合
5328,被動元件 / MLCC,1,current classified theme,華容,TPEx,電子零組件業,被動元件 / MLCC
5340,電子零組件 / 綜合,1,current classified theme,建榮,TPEx,電子零組件業,電子零組件 / 綜合
5344,半導體 / 綜合,1,current classified theme,立衛,TPEx,半導體業,半導體 / 綜合
5345,綜合產業 / 綜合,1,current classified theme,天揚,TPEx,其他,綜合產業 / 綜合
5347,晶圓代工 / 特用製程,1,current classified theme,世界,TPEx,半導體業,晶圓代工 / 特用製程
5348,運動休閒 / 綜合,1,current classified theme,正能量智能,TPEx,運動休閒,運動休閒 / 綜合
5351,記憶體模組,1,memory controller and dram exposure,鈺創,TPEx,半導體業,記憶體模組
5353,低軌衛星 / 微波通訊,1,current classified theme,台林,TPEx,通信網路業,低軌衛星 / 微波通訊
5355,電子零組件 / 綜合,1,current classified theme,佳總,TPEx,電子零組件業,電子零組件 / 綜合
5356,電腦週邊設備 / 綜合,1,current classified theme,協益,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5364,觀光餐旅 / 綜合,1,current classified theme,力麗店,TPEx,觀光餐旅,觀光餐旅 / 綜合
5371,光電業 / 其他,1,current classified theme,中光電,TPEx,光電業,光電業 / 其他
5381,電子零組件 / 綜合,1,current classified theme,合正,TPEx,電子零組件業,電子零組件 / 綜合
5383,待確認 / 特殊標的,1,current classified theme,金利,TPEx,,待確認 / 特殊標的
5386,電腦週邊設備 / 綜合,1,current classified theme,青雲,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5388,網通 / 交換器,1,current classified theme,中磊,TWSE,通信網路業,網通 / 交換器
5392,光電業 / 其他,1,current classified theme,能率,TPEx,光電業,光電業 / 其他
5398,綜合產業 / 綜合,1,current classified theme,慕康生醫,TPEx,其他,綜合產業 / 綜合
5403,資服 / AI Agent,1,current classified theme,中菲,TPEx,資訊服務業,資服 / AI Agent
5410,資服 / AI Agent,1,current classified theme,國眾,TPEx,資訊服務業,資服 / AI Agent
5425,功率半導體 / MCU,1,current classified theme,台半,TPEx,半導體業,功率半導體 / MCU
5426,電腦週邊設備 / 綜合,1,current classified theme,振發,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5432,綠能環保 / 綜合,1,current classified theme,新門,TPEx,綠能環保,綠能環保 / 綜合
5434,電子通路 / 綜合,1,current classified theme,崇越,TWSE,電子通路業,電子通路 / 綜合
5438,電腦週邊設備 / 綜合,1,current classified theme,東友,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5439,電子零組件 / 綜合,1,current classified theme,高技,TPEx,電子零組件業,電子零組件 / 綜合
5443,半導體設備,1,current classified theme,均豪,TPEx,半導體業,半導體設備
5450,綜合產業 / 綜合,1,current classified theme,南良,TPEx,其他,綜合產業 / 綜合
5452,電子設備整合 / 綜合,1,current classified theme,佶優,TPEx,其他電子業,電子設備整合 / 綜合
5455,建材營造 / 綜合,1,current classified theme,昇益,TPEx,建材營造,建材營造 / 綜合
5457,電子零組件 / 綜合,1,current classified theme,宣德,TPEx,電子零組件業,電子零組件 / 綜合
5460,電子零組件 / 綜合,1,current classified theme,同協,TPEx,電子零組件業,電子零組件 / 綜合
5464,電子零組件 / 綜合,1,current classified theme,霖宏,TPEx,電子零組件業,電子零組件 / 綜合
5465,電腦週邊設備 / 綜合,1,current classified theme,富驊,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5468,半導體 / 綜合,1,current classified theme,凱鈺,TPEx,半導體業,半導體 / 綜合
5469,電子零組件 / 綜合,1,current classified theme,瀚宇博,TWSE,電子零組件業,電子零組件 / 綜合
5471,半導體 / 綜合,1,current classified theme,松翰,TWSE,半導體業,半導體 / 綜合
5474,電腦週邊設備 / 綜合,1,current classified theme,聰泰,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5475,電子零組件 / 綜合,1,current classified theme,德宏,TPEx,電子零組件業,電子零組件 / 綜合
5478,文化創意 / 綜合,1,current classified theme,智冠,TPEx,文化創意業,文化創意 / 綜合
5481,綜合產業 / 綜合,1,current classified theme,新華,TPEx,其他,綜合產業 / 綜合
5483,矽晶圓,1,silicon wafer holding exposure,中美晶,TPEx,半導體業,矽晶圓
5484,光電業 / 其他,1,current classified theme,慧友,TWSE,光電業,光電業 / 其他
5487,半導體 / 綜合,1,current classified theme,通泰,TPEx,半導體業,半導體 / 綜合
5488,電子零組件 / 綜合,1,current classified theme,松普,TPEx,電子零組件業,電子零組件 / 綜合
5489,電子設備整合 / 綜合,1,current classified theme,彩富,TPEx,其他電子業,電子設備整合 / 綜合
5490,電腦週邊設備 / 綜合,1,current classified theme,同亨,TPEx,電腦及週邊設備業,電腦週邊設備 / 綜合
5493,電子設備整合 / 綜合,1,current classified theme,三聯,TPEx,其他電子業,電子設備整合 / 綜合
5498,電子零組件 / 綜合,1,current classified theme,凱崴,TPEx,電子零組件業,電子零組件 / 綜合
5508,建材營造 / 綜合,1,current classified theme,永信建,TPEx,建材營造,建材營造 / 綜合
5511,建材營造 / 綜合,1,current classified theme,德昌,TPEx,建材營造,建材營造 / 綜合
5512,建材營造 / 綜合,1,current classified theme,力麒,TPEx,建材營造,建材營造 / 綜合
5514,建材營造 / 綜合,1,current classified theme,三豐,TPEx,建材營造,建材營造 / 綜合
5515,建材營造 / 綜合,1,current classified theme,建國,TWSE,建材營造,建材營造 / 綜合
5516,建材營造 / 綜合,1,current classified theme,雙喜,TPEx,建材營造,建材營造 / 綜合
5519,建材營造 / 綜合,1,current classified theme,隆大,TWSE,建材營造,建材營造 / 綜合
5520,建材營造 / 綜合,1,current classified theme,力泰,TPEx,建材營造,建材營造 / 綜合
5521,建材營造 / 綜合,1,current classified theme,工信,TWSE,建材營造,建材營造 / 綜合
5522,建材營造 / 綜合,1,current classified theme,遠雄,TWSE,建材營造,建材營造 / 綜合
5523,建材營造 / 綜合,1,current classified theme,豐謙,TPEx,建材營造,建材營造 / 綜合
5525,建材營造 / 綜合,1,current classified theme,順天,TWSE,建材營造,建材營造 / 綜合
5529,建材營造 / 綜合,1,current classified theme,鉅陞,TPEx,建材營造,建材營造 / 綜合
5530,綜合產業 / 綜合,1,current classified theme,龍巖,TPEx,其他,綜合產業 / 綜合
5531,建材營造 / 綜合,1,current classified theme,鄉林,TWSE,建材營造,建材營造 / 綜合
5533,建材營造 / 綜合,1,current classified theme,皇鼎,TWSE,建材營造,建材營造 / 綜合
5534,建材營造 / 綜合,1,current classified theme,長虹,TWSE,建材營造,建材營造 / 綜合
5536,電子設備整合 / 綜合,1,current classified theme,聖暉*,TPEx,其他電子業,電子設備整合 / 綜合
5538,扣件 / 特殊鋼,1,theme refinement v2,東明-KY,TWSE,鋼鐵工業,扣件 / 特殊鋼
5543,建材營造 / 綜合,1,current classified theme,桓鼎-KY,TPEx,建材營造,建材營造 / 綜合
5546,建材營造 / 綜合,1,current classified theme,永固-KY,TWSE,建材營造,建材營造 / 綜合
5548,建材營造 / 綜合,1,current classified theme,安倉,TPEx,建材營造,建材營造 / 綜合
5601,航運物流 / 綜合,1,current classified theme,台聯櫃,TPEx,航運業,航運物流 / 綜合
5603,航運物流 / 綜合,1,current classified theme,陸海,TPEx,航運業,航運物流 / 綜合
5604,綜合產業 / 綜合,1,current classified theme,中連,TPEx,其他,綜合產業 / 綜合
5607,航運物流 / 綜合,1,current classified theme,遠雄港,TWSE,航運業,航運物流 / 綜合
5608,航運物流 / 綜合,1,current classified theme,四維航,TWSE,航運業,航運物流 / 綜合
5609,航運物流 / 綜合,1,current classified theme,中菲行,TPEx,航運業,航運物流 / 綜合
5701,觀光餐旅 / 綜合,1,current classified theme,劍湖山,TPEx,觀光餐旅,觀光餐旅 / 綜合
5703,觀光餐旅 / 綜合,1,current classified theme,亞都麗緻,TPEx,觀光餐旅,觀光餐旅 / 綜合
5704,觀光餐旅 / 綜合,1,current classified theme,老爺知,TPEx,觀光餐旅,觀光餐旅 / 綜合
5706,觀光餐旅 / 綜合,1,current classified theme,鳳凰,TWSE,觀光餐旅,觀光餐旅 / 綜合
5864,金融服務 / 綜合,1,current classified theme,致和證,TPEx,金融業,金融服務 / 綜合
5871,綜合產業 / 綜合,1,current classified theme,中租-KY,TWSE,其他,綜合產業 / 綜合
5876,金融保險 / 綜合,1,current classified theme,上海商銀,TWSE,金融保險業,金融保險 / 綜合
5878,金融服務 / 綜合,1,current classified theme,台名,TPEx,金融業,金融服務 / 綜合
5880,金融保險 / 綜合,1,current classified theme,合庫金,TWSE,金融保險業,金融保險 / 綜合
5902,居家生活 / 綜合,1,current classified theme,德記,TPEx,居家生活,居家生活 / 綜合
5903,居家生活 / 綜合,1,current classified theme,全家,TPEx,居家生活,居家生活 / 綜合
5904,居家生活 / 綜合,1,current classified theme,寶雅,TPEx,居家生活,居家生活 / 綜合
5905,觀光餐旅 / 綜合,1,current classified theme,南仁湖,TPEx,觀光餐旅,觀光餐旅 / 綜合
5906,零售貿易 / 綜合,1,current classified theme,台南-KY,TWSE,貿易百貨,零售貿易 / 綜合
5907,零售貿易 / 綜合,1,current classified theme,大洋-KY,TWSE,貿易百貨,零售貿易 / 綜合
6005,金融保險 / 綜合,1,current classified theme,群益證,TWSE,金融保險業,金融保險 / 綜合
6015,金融服務 / 綜合,1,current classified theme,宏遠證,TPEx,金融業,金融服務 / 綜合
6016,金融服務 / 綜合,1,current classified theme,康和證,TPEx,金融業,金融服務 / 綜合
6020,金融服務 / 綜合,1,current classified theme,大展證,TPEx,金融業,金融服務 / 綜合
6021,金融服務 / 綜合,1,current classified theme,美好證,TPEx,金融業,金融服務 / 綜合
6023,金融服務 / 綜合,1,current classified theme,元大期貨,TPEx,金融業,金融服務 / 綜合
6024,金融保險 / 綜合,1,current classified theme,群益期,TWSE,金融保險業,金融保險 / 綜合
6026,金融服務 / 綜合,1,current classified theme,福邦證,TPEx,金融業,金融服務 / 綜合
6101,文化創意 / 綜合,1,current classified theme,寬魚國際,TPEx,文化創意業,文化創意 / 綜合
6103,半導體 / 綜合,1,current classified theme,合邦,TPEx,半導體業,半導體 / 綜合
6104,半導體 / 綜合,1,current classified theme,創惟,TPEx,半導體業,半導體 / 綜合
6108,電子零組件 / 綜合,1,current classified theme,競國,TWSE,電子零組件業,電子零組件 / 綜合
6109,通信網路 / 綜合,1,current classified theme,亞元,TPEx,通信網路業,通信網路 / 綜合
6111,文化創意 / 綜合,1,current classified theme,大宇資,TPEx,文化創意業,文化創意 / 綜合
6112,資服 / AI Agent,1,current classified theme,邁達特,TWSE,資訊服務業,資服 / AI Agent
